Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1Name,Agent1Number,Agent2Name,Agent2Number,PropertyId,Pictures,Url
"91/42-60 Capital Avenue, Glen Waverley, Vic 3150","$530,000",1,1,,1,"Delight in this beautifully presented one-bedroom unit, boasting a modern refresh with new paint and floor coverings. The open-plan layout with a separate dining area opens to a charming private garden, perfect for relaxation.,Some of the key features of this unit include;,• Freshly updated interior,• Open-plan living with distinct dining area,• Private garden for tranquil outdoor living,• Lovely wooden deck for entertaining,• Kitchen with ample storage and bench space,• Convenient separate internal laundry,• Well-appointed bathroom with walk-in shower,• Split system heating/cooling for year-round comfort,• Ideal for low-maintenance lifestyle seekers,About Highvale Retirement Village by Keyton,Nestled close to Glen Waverley's scenic parklands and nearby shopping centres, Highvale Retirement Village offers a modern setting for your dream retirement lifestyle.,This sustainable, pet-friendly community boasts climate-conscious landscaping and communal vegetable gardens, ensuring a relaxing and enriching retirement lifestyle.,Whether you prefer a well-appointed villa or the added support of our serviced apartments, Highvale offers a range of living options to suit your preferences.,Immerse yourself in exceptional amenities and a vibrant calendar of social events set against a relaxed suburban backdrop.,Highvale Village amenities include;,• Pet-friendly village,• Community centre,• Gym facilities,• Village bus for shopping and outings,• Library and welcoming communal spaces,• Regular visits from hairdressers, barbers, and podiatrists,• Newspaper and chemist deliveries,• 24-hour emergency call system,Don’t miss this opportunity to make this home your own. Enquire today and book a tour.,*Photographs are for illustrative purposes. Some images may depict items not provided by Keyton within the units such as furniture and other decorative items.",Patrick Kelly,1800 550...,,,142149768,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/project/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2208e278ce76e690bbc379e04ef9f9e7094e2c6045ce050d2fbfbaccdbe9b1e7/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/www.realestate.com.au/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/listing/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/agency/image.jpg",https://www.realestate.com.au/property-retirement+living-vic-glen+waverley-142149768
"1/107 Bogong Avenue, Glen Waverley, Vic 3150","$750,000 - $820,000",2,1,350m²,1,"Situated at the front of a small unit complex with its own separate driveway and garage this well-maintained light filled freestanding unit offers the perfect setting for first home buyers, downsizers or investors wishing to purchase in the elite Glen Waverley Secondary Catchment. ,Nestled within walking distance to Glen Waverley train station, Glen Shopping Centre, theatres, cafes and restaurants, the home's generous dimensions have been well-planned with the open plan living, dining and gally style kitchen with gas cooktop, under bench oven and dishwasher, bathroom with shower, bath, vanity, skylight and separate toilet, 2 robed bedrooms, delightful rear yard with decking area and gated access to the front of the property. ,Extra inclusions are external sunblinds, gas ducted heating, split system cooling and ceiling fans in the bedrooms. ,Photo ID required at all open for inspections.,Disclaimer: We have in preparing this document used our best endeavors to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist,    ",Sue Kelly-Brown,04183478...,Trisha Tan,04216670...,144291304,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/16303632b73643b16c64785b7afac0377bc654b008a4d15b5cdc7749d8b87fbb/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3cbc5a2c7390069b98aa2754d24a2a0af4cca3ae0f84e5fb5da1f2e1fb47dda5/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/3cbc5a2c7390069b98aa2754d24a2a0af4cca3ae0f84e5fb5da1f2e1fb47dda5/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/cd3a91dcf614f4fc323537eef29237158c1042f44986bf6cf73db777fa2a04dc/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/56b446ef3f6d1541231e18f1f6fedefb2a8728e8d9a9092cd7b0772028cb6cbe/image.jpg",https://www.realestate.com.au/property-unit-vic-glen+waverley-144291304
"Cove Floorplan/42-60 Capital Avenue, Glen Waverley, Vic 3150","$90,000 - $120,000*",1,1,,1,"Feel at home in this welcoming and peaceful serviced apartment apartment floorplan with everything you need for a comfortable and stress-free living. Don’t miss this opportunity to live in one of our Cove apartments at Highvale.,Some of the key features of this Serviced Apartment floorplan include:,• a kitchenette,• a living/bedroom space with built-in closets, and a private bathroom,• enjoy different views, such as a balcony, a private courtyard, or a courtyard view depending on the location of the property you purchase.,About Highvale Retirement Village by Keyton,Nestled close to Glen Waverley's scenic parklands and nearby shopping centres, Highvale Retirement Village offers a modern setting for your dream retirement lifestyle. This sustainable, pet-friendly community boasts climate-conscious landscaping and communal vegetable gardens, ensuring a relaxing and enriching retirement lifestyle. Whether you prefer a well-appointed villa or the added support of our serviced apartments, Highvale offers a range of living options to suit your preferences.,Immerse yourself in exceptional amenities and a vibrant calendar of social events set against a relaxed suburban backdrop.,Highvale Village amenities include;,• Community centre,• Gym facilities,• Village bus for shopping and outings,• Library and welcoming communal spaces,• Regular visits from hairdressers and podiatrists,• Newspaper and chemist deliveries,• 24-hour emergency call system,--Next Steps--,We welcome you to book a village tour to learn more about the floorplans on offer and the lifestyle you could lead in Keyton’s Highvale Serviced Apartments. Book a tour with us today!,*Prices correct as of November 2023. *Photographs are for illustrative purposes. Some images may depict items not provided by Keyton within the units, such as furniture and other decorative items.",Courtney Di Gregorio,18005505...,,,143854160,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/project/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2208e278ce76e690bbc379e04ef9f9e7094e2c6045ce050d2fbfbaccdbe9b1e7/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/www.realestate.com.au/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/listing/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/agency/image.jpg",https://www.realestate.com.au/property-serviced+apartment-vic-glen+waverley-143854160
"Grande Floorplan/42- Capital Avenue, Glen Waverley, Vic 3150","$335,000 - $360,000*",1,1,,1,"Welcome to a new way to have a placid and serene lifestyle in the compact and comfortable Grande floorplan. Don’t miss this opportunity to live in one of our Grande apartments at Highvale.,Some of the key features of this Serviced Apartment floorplan include:,• open plan style kitchenette and living area,• generous bedroom with a built-in or walk-in robe,• private and modern bathrooms,• some apartments also have a European style laundry for your convenience,• enjoy different views, such as a balcony, a private courtyard, or a courtyard view depending on the location of the property you purchase.,About Highvale Retirement Village by Keyton,Nestled close to Glen Waverley's scenic parklands and nearby shopping centres, Highvale Retirement Village offers a modern setting for your dream retirement lifestyle. This sustainable, pet-friendly community boasts climate-conscious landscaping and communal vegetable gardens, ensuring a relaxing and enriching retirement lifestyle. Whether you prefer a well-appointed villa or the added support of our serviced apartments, Highvale offers a range of living options to suit your preferences.,Immerse yourself in exceptional amenities and a vibrant calendar of social events set against a relaxed suburban backdrop.,Highvale Village amenities include;,• Community centre,• Gym facilities,• Village bus for shopping and outings,• Library and welcoming communal spaces,• Regular visits from hairdressers and podiatrists,• Newspaper and chemist deliveries,• 24-hour emergency call system,Next Steps,We welcome you to book a village tour to learn more about the floorplans on offer and the lifestyle you could lead in Keyton’s Highvale Serviced Apartments. Book a tour with us today!,*Prices correct as of November 2023. Photographs are for illustrative purposes. Some images may depict items not provided by Keyton within the units, such as furniture and other decorative items.",Courtney Di Gregorio,18005505...,,,143034020,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/project/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2208e278ce76e690bbc379e04ef9f9e7094e2c6045ce050d2fbfbaccdbe9b1e7/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/www.realestate.com.au/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/listing/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/agency/image.jpg",https://www.realestate.com.au/property-serviced+apartment-vic-glen+waverley-143034020
"42-60 Capital Avenue, Glen Waverley, Vic 3150",,1,1,,1,,,,,,,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/89b21592ba688b01e226defe3f3ff38209c1fb83d7a3f7e2c6fd23d6dc88d4a9/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c83dc651381413164e962c1f25a8e69b2043e8ecb946ed89dde9afee1a8ac47b/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/e98d1d11f46603b7001a2fe2b1d3ae3a0b4baaec7326c0fdebd8116fdd7b77ae/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/2400251c827293560fb644e3fb3475f82e40e5d16296999cd05004b7fcc3f095/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/6e362dff4911bb3375aed9db8e1dcd8c597288ccd6e8c6927e30c92d662cd34a/image.jpg",https://www.realestate.com.au/project/highvale-glen-waverley-600037524
"9 Settler Court, Glen Waverley, Vic 3150","$1,750,000 - $1,925,000",4,2,475m²,2,"Set in a spacious prestige private court just behind the Monash Aquatic Centre and Glen Waverley Tennis Club is this lovely home nestled in tranquil gardens. On entering you are greeted by the separate lounge on your left, with a dining room or convert to study 5th bedroom to your right, leading through to the open plan kitchen meals family area with its big windows taking in the gorgeous tranquil gardens and sun light. There has been new bathrooms and kitchen installed with caesarstone benchtops, induction hotplates and double oven, giving that modern feel. Upstairs there is an open family games area, full bathroom, a massive master bedroom with sitting area for quiet contemplation or reading your favourite book, along with three more good size bedrooms. You have the comfort of gas ducted heating, evaporative cooling upstairs, and remote door on the double garage. A lovely location for walks or bike rides along Scotchmans Creek Trail and Callaghan Reserve, or for the sports enthusiast the Central Reserve Sporting Grounds, tennis clubs and aquatic centre.",Darren Hill,04187877...,,,144292012,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/fe2e60368012fc72cef48b6498928400bfd0764148368876cb64ad76d932a3c6/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c5a897840d77dd976c805ee782bdd83d9fd6872ca09a14bfc672ea24e9137663/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/bd1c75d2c5658bcb14ccda2d2e43056a9271715379f68388c66c4fdfb8ea836f/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/632d980204efc80e9fae368af78d7d91d02cbd1d6d6c08ce0435e03e6c631d47/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/9a5386596d22f85748af2f3bed59519be7f13936ded3e8098a4980ca9da6b451/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144292012
"2 Allure Court, Glen Waverley, Vic 3150","$1,600,000",4,2,725m²,2,"In a peaceful cul-de-sac in the hills of the Jells Park neighborhood, this effortless single level home is fit for family. On 725sqm approx, this brilliant residence has been tastefully updated as well as being wrapped in its own yard with joyful spaces for you to spill onto for every occasion.,Centered within sprawling gardens that connect to the living zones of the home providing scope for every mood and event - entertain under the pergola, take a splash in the pool, let the kids run around in the grassed yard or bask in the sun in the private side yard. Step in and find a generous lounge lined with well-chosen wood floors that feel solid underfoot. A timelessly updated kitchen with island bench (gas cooking and dishwasher) overlooking a bright dining room. Also features a well-separated master suite with walk in robe and sparkling ensuite with floor to ceiling tiles while three bedrooms are served by a matching family bathroom. Also benefits from the modern comfort and ease of ducted heating, evaporative cooling and a double auto garage. ,In a pocket that's surrounded by family friendly amenities including the expansive grounds of Jells Park, the newly updated Wellesley Road playspace or the duck pond of Monash Gallery overlooked by the library. Also close to Jells Road village including Woolworths, the Big Watermelon for fresh vegetables, the Glen Shopping Centre, train station, Mountview Primary School, Brentwood Secondary College and Caulfield Grammar.",Ming Xu,04006556...,Jing Chen,04762778...,144156924,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/313069b97c23fa72aa940b8f41e806c9b3cd05086275290a44405f2f67199edc/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/6f039811ab57c0d62072a7020c9ba713a3410cdbf61e013dfe1d7ded7b8cd902/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/6f039811ab57c0d62072a7020c9ba713a3410cdbf61e013dfe1d7ded7b8cd902/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/278b13d27dd374ece6142ecfcaf1fff3fba7e6651f9f9474e22c565fc022f832/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/ce464792ae77ed6def9bff1fea1f498e86b9768dd770f252624e74807e166f1b/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144156924
"109 Springvale Road, Glen Waverley, Vic 3150","$900,000 to $990,000 AUCTION THIS SAT AT 12PM",3,1,450m²,2,"Offering an elevated position on a generous corner lot; this desirable single-storey home that boast three bedrooms with built-in robes is the epitome of family-friendly living. Set on approx. 450sqm and located so close to elite schools as well as the iconic The Glen Shopping Centre, this desirable residence ensures convenience and offers great privacy from the street. ,Step inside to discover Tasmanian Oak floorboards that span the light-filled northern eastern-facing lounge, living, meals, and kitchen areas; that is separated by elegant French doors that exude a sense of space and versatility - ideal for both everyday living and entertaining whilst providing warmth and inviting ambiance for relaxation and gatherings. ,The kitchen, adorned with exquisite Caesarstone and 2Pac cabinetry finish, offers ample bench space and is equipped with Asko and Blanco 900mm oven/gas stainless steel appliances, making meal preparation a delight. Overlooking a private backyard adorned with vibrant flora, this culinary haven is a place where every cooking session transforms into a joyous culinary adventure.,You could also venture outdoors to your own low-maintenance landscaped backyard from the two bedrooms whilst enjoying outdoor living all year round. Also, make the most of a pristine family bathroom with a separate toilet, Daikin A/C unit in the lounge room and two bedrooms, laundry, great drying courtyard area off laundry, security door, rainwater tank, double carport with side gate access to the courtyard and a large shed for storage. ,Zoned for Highvale Secondary College and Highvale Primary School (STSA), you're also located so close to Highview Park, Larpent Reserve, Glen Waverley North Reserve, Wesley College, Vermont South Shopping Centre, Burwood One, Kingsway shops, buses, Glen Waverley Station, and Eastlink.",Katherine Yu,04033016...,,,144299468,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c573c35d4007fba7b75bc62c21322c2a56bcca0087b1b2be7bc4b429130d59aa/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/c573c35d4007fba7b75bc62c21322c2a56bcca0087b1b2be7bc4b429130d59aa/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/dadafe17178fdd5af5255c2a63fe88ca50fb252c9795cf76162547745169b7a3/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/7f6ded9158fa8f8f6e3bdd55c1a30425a14930945272785829a347f503565a97/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/06bb32664e9fc4b55d7af7e3563ce0e46043973d1ad585e2db59988b136a00a2/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144299468
"90 Windella Crescent, Glen Waverley, Vic 3150","$3,580,000 - $3,800,000",5,4,527m²,2,"Epitomizing regal elegance in the coveted Brentwood Secondary Zone, this architecturally inspired, brand-new mansion is flooded with natural light and flaunts the finest level of finishes with prominent placement upon its corner 656sqm approx. allotment. Embracing 5-bedrooms, 4-bathrooms, 2-powder rooms, study, formal lounge, family retreat, rumpus room, stone/Miele kitchen with butler’s pantry, dining, family room, alfresco zone and landscaped backyard. Featuring high ceilings, zoned ducted heating/refrigerated air conditioning, designer Clipsal switches, alarm, video intercom, CCTV cameras, water tank plus a double garage with internal access. A stately home in a superb location, close to Glen Waverley South Primary, Brentwood Secondary, Monash Uni, Brandon Park Shopping Centre, transport options, Monash Aquatic Centre, parks and Monash Freeway. ,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. The fixtures, fittings, appliances and services have not been tested and no guarantee as to their functionality or efficiency can be provided. Distances and timings are approximate. Prospect purchasers should independently verify the information contained in this document and refer to the due diligence check-list provided by consumer affairs. Click on the link for a copy of the due diligence check-list: http://www.consumer.vic.gov.au/duediligencechecklist,    ",Eric Li,04156899...,Maggie Yang,04222285...,144301468,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/737fe6345b11b1c432ba0edbd368896d0f91f16073f2d4c0b8b1a30c659feb2d/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/672f57b9193d8d7b135980955304b52cab982033b0e8bb367748a08157770220/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/672f57b9193d8d7b135980955304b52cab982033b0e8bb367748a08157770220/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/7e29137d7dbecaa3c32bc43f5c91efd31507a7857ad8d8c33ca9ef0c2959b71e/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/557cd173aecfaf3fb2e5495cfd4ba94be4d3175171a69b61a073b3eae86410c2/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144301468
"36 Brentwood Drive, Glen Waverley, Vic 3150","$1,680,000",4,2,664m²,2,"Embrace a life of ultimate convenience with this tastefully updated home, situated within a stroll of highly regarded local schools and popular Brentwood Reserve.,Nestled in a tranquil tree-lined enclave, this expansive double storey residence impresses instantly with its sizeable 663m2 (approx.) corner block, opening to reveal freshly painted interiors with new timber flooring and soft plush carpet.,Awash with natural light, the flowing lower level introduces a calming living room for cosy TV evenings, merging seamlessly with a spacious dining area and versatile sitting zone.,Gazing out to the covered entertainers' deck, glistening pool and established easycare yard, the country-style kitchen is perfectly placed with sparkling stone benchtops and quality appliances.,Of the four generous bedrooms, three are located downstairs with easy access to the elegant family bathroom, which has been transformed with a chic freestanding bath, frameless shower and glossy floor-to-ceiling tiles.,The primary bedroom savours the peace and privacy of its own exclusive floor, promising a serene hideaway for busy parents with its walk-in robe, flexible study space and stylish ensuite.,Boosting comfort levels, finishing touches comprise ducted heating and split-system air conditioning, plus mirrored built-in robes, a single garage and carport.,When it comes to desirable locations, this coveted pocket of Glen Waverley is sought-after due to its exceptional convenience, placing its residents within walking distance of Glen Waverley South Primary School, Brentwood Secondary College and Brandon Park Shopping Centre.,It's also moments from prestigious private schools such as Caulfield Grammar, while close to The Glen, Glen Waverley Station and the Monash Freeway.,This impressive move-in ready home is a perfect find for buyers seeking modern comfort within easy access of all amenities.",Anna Du,04394179...,Jackie Chen,04337229...,144302064,"https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/fb609902105fb1b02017aa0ee9ead3af7d39e3decc0cb4d6d14ca55cb232cd40/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/0d6e453045b641c7a4111d0ace86cb85b22274899116286c79e3a2fd185c20fe/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/0d6e453045b641c7a4111d0ace86cb85b22274899116286c79e3a2fd185c20fe/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/0c4dda27016ca9297f03e47888fdcefe9b108ff63cc82d602f60913292bda3bb/image.jpg,https://i2.au.reastatic.net/1136x696-resize,extend,r=33,g=40,b=46/d1cdd403fc3d453e75abe695d4b1302946bcd4446f04e852172fbde131e22ba5/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144302064
